id,brand,name,product_type,category,material,standard,manufacturer_code,max_age_use_years,max_age_mfr_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,interval_override_months,manual_url,product_page_url,recall_url,recall_date,inspection_notice_url,inspection_notice_date,notes
94d39449-7637-44f5-bd88-769b1022cf1d,ISC,Luke Oval Twistlock (2-way) KH411TL,,,,,,999,999,,,,,,,,,,,,,,"Ovale aluminium karabiner, 25 kN, gate-opening 21 mm. Vermoedelijk uitgefaseerd: staat nog in ISC's eigen ""KH, KL, SH Series""-gebruiksaanwijzing van december 2018 (Issue B), maar niet meer in de actuele versie (Issue M, juli 2025) of op iscwales.com zelf. ISC's huidige aluminium ovale karabiner is KH221 (bijna identieke specs). Marketingnaam bij ISC: ""Luke"" (Luke Oval). Leeftijd: onbeperkt (999) voor use en mfr. Bron: het bestaande manual_url (cdn.shopify.com-kopie van ISC's ""KH, KL, SH Series"" UIM, Issue B - Dec 2018; zelf gedownload en gelezen, curl-geverifieerd 200/application-pdf), sectie ""Lifespan"", letterlijk: ""The potential lifetime of ISC products is up to 10 years for plastic or textile products, and indefinite for metal products."" KH411 Luke Oval is 100% aluminium (categorie connectors) -> indefinite. Zelfde categorie-conventie als alle overige pure-metalen ISC-connectoren in deze catalogus (Big Dan, Captive Eye, D Shape Keylock e.a.), die allemaal al op 999/999 staan. LET OP handleiding-kwaliteit (bewust NIET gewijzigd door mij, ter beoordeling aan Jos): dit product staat niet meer op iscwales.com zelf (bevestigt de bestaande notitie in deze rij: ""vermoedelijk uitgefaseerd""). Ik heb dezelfde bestandsnaam ook rechtstreeks op iscwales.com/Uploads/Products/UIMs/ geprobeerd (curl 200/application-pdf) -- die URL bestaat nog, maar serveert inmiddels een ANDER, nieuwer document (""KL120/121 Oval Karabiners"", met KH221 genoemd als moderne opvolger) dat niet over KH411 gaat. Er is dus geen alternatieve fabrikant-link beschikbaar voor dit uitgefaseerde model. manual_url is in deze levering NIET gewijzigd of leeggemaakt -- graag een besluit van Jos of de Shopify-kopie (geen webwinkel-pagina, wel een reseller-CDN) blijft staan, of dat die conform de ""geen winkel als noodgreep""-regel leeg moet."
98f28dcf-67a3-461f-a927-3f93964af380,Buckingham,Buck Stability Saddle,,,,,,,10,,,,,,,,,,,,,,"4 aluminium D-ringen voor werkpositionering. Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
e70f1ff3-a917-4a14-82b9-dc39dfc13b03,Buckingham,Classic Pinnacle Saddle,,,,,,,10,,,,,,,,,,,,,,"2 vaste positioneringsringen + 2 zwevende D-ringen (staal, 5000 lbs elk). Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
20c42139-5c7f-4bb1-ae9d-56487d649636,Buckingham,Economy Ergovations Saddle,,,,,,,10,,,,,,,,,,,,,,"2 positionerings- + 2 zwevende D-ringen (staal). Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
e06827c8-faa3-4c1d-8992-97cefbd87424,Buckingham,"Fixed 4 D-Ring Saddle, canvas rug (zonder beenbanden)",,,,,,,10,,,,,,,,,,,,,,"2 positionerings- + 2 zwevende D-ringen (staal), zonder beenbanden. Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
8d00d1f3-d425-4955-865b-cf777a3befee,Buckingham,"Fixed 4 D-Ring Saddle, katoenen rug (tonggesp beenbanden)",,,,,,,10,,,,,,,,,,,,,,"2 positionerings- + 2 zwevende D-ringen (staal), tongegespen beenbanden. Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
aa219965-3a8a-4973-a58f-78af31cee132,Buckingham,Navigator Saddle,,,,,,,10,,,,,,,,,,,,,,"2 aluminium D-ringen, statische touwbrug 3/8"". Handleiding SaddleInst-4.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
9dae52b5-18c3-48c8-ad99-db94b3193562,Buckingham,BuckCraft Saddle,,,,,,,10,,,,,,,,,,,,,,"2 aluminium D-ringen, statische touwbrug 3/8"" (zwart/groen of groen/zwart tracer). Opvolger van de uitgefaseerde BuckCat. Handleiding 17911-BuckCraft-3.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
66b898b7-e1a7-454c-82c4-65434589c1cb,Buckingham,EDGE II Saddle,,,,,,,10,,,,,,,,,,,,,,"2 aluminium D-ringen; lagere riggingplaat-opties voor multi-bridge-opstelling. Handleiding EdgeInst-3.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
5714a107-f4db-4571-b9ab-a361dd34b64d,Buckingham,Ergovation Tree Saddle met touwbrug,,,,,,,10,,,,,,,,,,,,,,"2 volledig zwevende aluminium D-ringen. Enige Buckingham-zadel in deze levering met een CE-normnummer naast ASTM F887. Handleiding Ergovation-1.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken."
a7e3a5d1-82fd-479c-9720-c9ce2fb5d358,Buckingham,BuckEssential Fall Arrest Harness,,,,,,,10,,,,,,,,,,,,,,"H-stijl valbeveiligingsharnas, universele maat, 420 lbs (190,5 kg) capaciteit. Productspecifieke handleiding niet gevonden; deze koppeling is de algemene H-stijl-harnasinstructie van Buckingham (zelfde harnasfamilie). Handleiding H-Style-Retro-Harness-Inst.pdf (instructions.buckinghammfg.com, curl-geverifieerd 200/application-pdf), sectie ""STATEMENT of OBSOLESCENCE"" / ""INTERNATIONAL USERS"", letterlijk: ""...Buckingham personal protective equipment manufactured from synthetic fiber materials including but not limited to items such as webbing and/or rope are subject to a maximum useful lifespan of ten (10) years from the date of manufacture. As stated above proper usage, storage, maintenance, and care impacts the useful lifespan of equipment. Extreme circumstances may require that product must be retired after only one use. This statement is made in conformance and compliance with BS EN 365:2004."" Let op: dit is expliciet een INTERNATIONAL-USERS-clausule -- voor puur VS/OSHA-gebruik geldt volgens hetzelfde document GEEN vaste kalenderleeftijd, alleen jaarlijkse keuring door een ""Competent Person"" (net als eerder gezien bij Miller/Honeywell/Weaver Leather in deze sessie); voor CE/BS EN 365:2004-gebruik (zoals deze Nederlandse toepassing) geldt wel de 10-jaarsgrens. Expliciet ""from the date of manufacture"" -> max_age_mfr_years=10; geen apart getal voor eerste-gebruiksdatum genoemd, dus max_age_use_years leeg gelaten. Hoofddraagband van dit model is nylon (synthetisch weefsel) -> clausule van toepassing. Niet geëxtrapoleerd van andere merken. (Zelfde ""H-style""-harnasfamilie bevestigd via het huidige buckinghammfg.com-productblad voor U64C93Q2, dat naar dezelfde generieke H-Style-instructie verwijst; er bestaat ook een 1-pagina productfiche (U64C93Q2_U64C93Q3_BuckEssential.pdf) maar die bevat geen instructies/levensduursectie, dus niet gebruikt als manual_url-vervanger.)"
b662576a-3b5c-46d5-b4ce-7c49180a01ea,Buckingham,Improved Economy Saddle,,,,,,,,,,,,,,,,,,,,,"2 positionerings- + 2 zwevende D-ringen (klein formaat, voor bretels). Zelfde handleiding (SaddleInst-4.pdf) en dezelfde ""STATEMENT of OBSOLESCENCE""-clausule (10 jaar vanaf fabricagedatum, zie de andere Buckingham-zadelrijen in deze levering voor het volledige citaat) als de andere Buckingham-zadels, maar de clausule geldt expliciet alleen voor ""synthetic fiber materials including...webbing and/or rope"". Bij dit model is de hoofddraagband zelf KATOEN (""3\"" katoenen band, verstevigd met 1 3/4\"" nylon op rug en zitting"") -- nylon is hier alleen de versteviging op rug/zitting, niet de primaire draagband, in tegenstelling tot de andere zadels in deze lijst waar de draagband zelf nylon is en katoen/canvas alleen het rugkussen vormt. Geen aparte katoen-leeftijdsgrens genoemd in de handleiding. Twijfelgeval: leeftijdsvelden bewust leeg gelaten. Graag met Jos overleggen of de 10-jaarsgrens hier toch van toepassing wordt geacht (bv. omdat de nylon-versteviging op rug/zitting ook een levensduurbeperkende factor kan zijn), of dat dit specifieke model puur op jaarlijkse keuring draait."
